emosi,emosi_positif,emosi_negatif,sumber,rekomendasi
sangat buruk,[],"['marah', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,[],"['takut', 'stress']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,[],"['takut', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,[],"['stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,[],"['marah', 'takut', 'stress']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,[],"['marah', 'takut', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,[],"['marah', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,[],"['takut', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,[],"['marah', 'takut', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['antusias'],[],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['antusias'],['marah'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['antusias'],['takut'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['antusias'],['stress'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['antusias'],['kecewa'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['antusias'],"['marah', 'takut']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['antusias'],"['marah', 'stress']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['antusias'],"['marah', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['antusias'],"['takut', 'stress']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['antusias'],"['takut', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['antusias'],"['stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['antusias'],"['marah', 'takut', 'stress']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['antusias'],"['marah', 'takut', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['antusias'],"['marah', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['antusias'],"['takut', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['antusias'],"['marah', 'takut', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['gembira'],[],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['gembira'],['marah'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['gembira'],['takut'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['gembira'],['stress'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['gembira'],['kecewa'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['gembira'],"['marah', 'takut']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['gembira'],"['marah', 'stress']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['gembira'],"['marah', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['gembira'],"['takut', 'stress']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['gembira'],"['takut', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['gembira'],"['stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['gembira'],"['marah', 'takut', 'stress']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['gembira'],"['marah', 'takut', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['gembira'],"['marah', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['gembira'],"['takut', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['gembira'],"['marah', 'takut', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['bahagia'],[],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['bahagia'],['marah'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['bahagia'],['takut'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['bahagia'],['stress'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['bahagia'],['kecewa'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['bahagia'],"['marah', 'takut']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['bahagia'],"['marah', 'stress']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['bahagia'],"['marah', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['bahagia'],"['takut', 'stress']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['bahagia'],"['takut', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['bahagia'],"['stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['bahagia'],"['marah', 'takut', 'stress']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['bahagia'],"['marah', 'takut', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['bahagia'],"['marah', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['bahagia'],"['takut', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['bahagia'],"['marah', 'takut', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['takjub'],[],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['takjub'],['marah'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['takjub'],['takut'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['takjub'],['stress'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['takjub'],['kecewa'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['takjub'],"['marah', 'takut']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['takjub'],"['marah', 'stress']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['takjub'],"['marah', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['takjub'],"['takut', 'stress']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['takjub'],"['takut', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['takjub'],"['stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['takjub'],"['marah', 'takut', 'stress']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['takjub'],"['marah', 'takut', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['takjub'],"['marah', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['takjub'],"['takut', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,['takjub'],"['marah', 'takut', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'gembira']",[],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'gembira']",['marah'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'gembira']",['takut'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'gembira']",['stress'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'gembira']",['kecewa'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'gembira']","['marah', 'takut']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'gembira']","['marah', 'stress']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'gembira']","['marah', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'gembira']","['takut', 'stress']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'gembira']","['takut', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'gembira']","['stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'gembira']","['marah', 'takut', 'stress']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'gembira']","['marah', 'takut', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'gembira']","['marah', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'gembira']","['takut', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'gembira']","['marah', 'takut', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'bahagia']",[],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'bahagia']",['marah'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'bahagia']",['takut'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'bahagia']",['stress'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'bahagia']",['kecewa'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'bahagia']","['marah', 'takut']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'bahagia']","['marah', 'stress']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'bahagia']","['marah', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'bahagia']","['takut', 'stress']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'bahagia']","['takut', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'bahagia']","['stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'bahagia']","['marah', 'takut', 'stress']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'bahagia']","['marah', 'takut', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'bahagia']","['marah', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'bahagia']","['takut', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'bahagia']","['marah', 'takut', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'takjub']",[],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'takjub']",['marah'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'takjub']",['takut'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'takjub']",['stress'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'takjub']",['kecewa'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'takjub']","['marah', 'takut']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'takjub']","['marah', 'stress']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'takjub']","['marah', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'takjub']","['takut', 'stress']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'takjub']","['takut', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'takjub']","['stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'takjub']","['marah', 'takut', 'stress']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'takjub']","['marah', 'takut', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'takjub']","['marah', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'takjub']","['takut', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['antusias', 'takjub']","['marah', 'takut', 'stress', 'kecewa']",keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['gembira', 'bahagia']",[],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['gembira', 'bahagia']",['marah'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
sangat buruk,"['gembira', 'bahagia']",['takut'],keluarga,Jangan ragu untuk meminta dukungan dari keluarga jika merasa tertekan atau cemas.
